source,relationship,target,evidence,reason
Warden,STRONG_AGAINST,Dynamo,1,[Willpower] counters [Kinetic Pulse via Movement Slow]. 
Warden,STRONG_AGAINST,Grey Talon,1,[Willpower] counters [Rain of Arrows via Movement Slow]. 
Warden,STRONG_AGAINST,Haze,2,[Willpower] counters [Smoke Bomb via Movement Slow]. [Willpower] counters [Sleep Dagger via Movement Slow]. 
Warden,STRONG_AGAINST,Holliday,1,[Willpower] counters [Crackshot via Movement Slow]. 
Warden,STRONG_AGAINST,Infernus,1,[Willpower] counters [Blazing Advance via Movement Slow]. 
Warden,STRONG_AGAINST,Ivy,1,[Willpower] counters [Toxic Bolt via Movement Slow]. 
Warden,STRONG_AGAINST,Kelvin,3,[Willpower] counters [Frozen Shelter via Movement Slow]. [Willpower] counters [Arctic Beam via Movement Slow]. [Willpower] counters [Frost Grenade via Movement Slow]. 
Warden,STRONG_AGAINST,Lady Geist,1,[Willpower] counters [Life Drain via Movement Slow]. 
Warden,STRONG_AGAINST,McGinnis,3,[Willpower] counters [Heavy Barrage via Movement Slow]. [Willpower] counters [Mini Turret via Movement Slow]. [Willpower] counters [Spectral Wall via Movement Slow]. 
Warden,STRONG_AGAINST,Mina,1,[Willpower] counters [Spectral Dagger via Movement Slow]. 
Warden,STRONG_AGAINST,Mirage,1,[Willpower] counters [Mirror Trap via Movement Slow]. 
Warden,STRONG_AGAINST,Paige,1,[Willpower] counters [Page Turner via Movement Slow]. 
Warden,STRONG_AGAINST,Paradox,1,[Willpower] counters [Chrono Burst via Movement Slow]. 
Warden,STRONG_AGAINST,Pocket,1,[Willpower] counters [Barrage via Movement Slow]. 
Warden,STRONG_AGAINST,Seven,1,[Willpower] counters [Lightning Ball via Movement Slow]. 
Warden,STRONG_AGAINST,Shiv,1,[Willpower] counters [Serrated Knives via Movement Slow]. 
Warden,STRONG_AGAINST,Victor,1,[Willpower] counters [Aura of Suffering via Movement Slow]. 
Warden,STRONG_AGAINST,Viscous,2,[Willpower] counters [Splatter via Movement Slow]. [Willpower] counters [Puddle Punch via Movement Slow]. 
Warden,STRONG_AGAINST,Vyper,1,[Willpower] counters [Screwjab Dagger via Movement Slow]. 
Warden,STRONG_AGAINST,Wraith,1,[Willpower] counters [Card Trick via Movement Slow]. 
Warden,WEAK_AGAINST,Abrams,2,[Last Stand] is countered by [Shoulder Charge via Channeling]. [Last Stand] is countered by [Seismic Impact via Channeling]. 
Warden,WEAK_AGAINST,Bebop,1,[Willpower] is countered by [Sound Barrier via Barrier]. 
Warden,WEAK_AGAINST,Doorman,1,[Last Stand] is countered by [Luggage Cart via Channeling]. 
Warden,WEAK_AGAINST,Dynamo,2,[Last Stand] is countered by [Kinetic Pulse via Channeling]. [Last Stand] is countered by [Singularity via Channeling]. 
Warden,WEAK_AGAINST,Grey Talon,1,[Last Stand] is countered by [Spirit Snare via Channeling]. 
Warden,WEAK_AGAINST,Haze,1,[Willpower] is countered by [Voidstrike via Barrier]. 
Warden,WEAK_AGAINST,Kelvin,1,[Alchemical Flask] is countered by [Ice Path via Movement Slow]. 
Warden,WEAK_AGAINST,Lash,1,[Alchemical Flask] is countered by [Blood Rush via Movement Slow]. 
Warden,WEAK_AGAINST,Mo & Krill,1,[Last Stand] is countered by [Combo via Channeling]. 
Warden,WEAK_AGAINST,Paige,1,[Alchemical Flask] is countered by [Restoration Quill via Movement Slow]. 
Warden,WEAK_AGAINST,Paradox,2,[Alchemical Flask] is countered by [Rewind via Movement Slow]. [Last Stand] is countered by [Temporal Collapse via Channeling]. 
Warden,WEAK_AGAINST,Seven,1,[Last Stand] is countered by [Static Charge via Channeling]. 
Warden,WEAK_AGAINST,Victor,1,[Alchemical Flask] is countered by [Jumpstart via Movement Slow]. 
Warden,WEAK_AGAINST,Vindicta,2,[Willpower] is countered by [Ballistic Volley via Barrier]. [Willpower] is countered by [Execution Shot via Barrier]. 
Warden,WEAK_AGAINST,Viscous,2,[Alchemical Flask] is countered by [The Cube via Movement Slow]. [Alchemical Flask] is countered by [The Cube via Damage Output Reduction]. 
Warden,WEAK_AGAINST,Vyper,1,[Last Stand] is countered by [Petrifying Bola via Channeling]. 
Warden,WEAK_AGAINST,Wraith,1,[Last Stand] is countered by [Telekinesis via Channeling]. 
Warden,WEAK_AGAINST,Yamato,2,[Alchemical Flask] is countered by [Storm's Reach via Movement Slow]. [Alchemical Flask] is countered by [Storm's Reach via Damage Output Reduction]. 
Wraith,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Doorman,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Drifter,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Grey Talon,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Infernus,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Lady Geist,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Mirage,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Mo & Krill,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Pocket,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Shiv,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Wraith,EVEN_AGAINST,Vyper,0,No direct ability or mechanic counters found.
Wraith,STRONG_AGAINST,Billy,1,[Telekinesis] counters [Bullet Storm via Channeling]. 
Wraith,STRONG_AGAINST,Dynamo,1,[Telekinesis] counters [Rejuvenating Aurora via Channeling]. 
Wraith,STRONG_AGAINST,Ivy,1,[Telekinesis] counters [Execution Beam via Channeling]. 
Wraith,STRONG_AGAINST,Lash,1,[Telekinesis] counters [Guillotine Frenzy via Channeling]. 
Wraith,STRONG_AGAINST,McGinnis,1,[Telekinesis] counters [Heavy Barrage via Channeling]. 
Wraith,STRONG_AGAINST,Mina,1,[Telekinesis] counters [Requiem via Channeling]. 
Wraith,STRONG_AGAINST,Paige,1,[Telekinesis] counters [Final Chapter via Channeling]. 
Wraith,STRONG_AGAINST,Paradox,1,[Telekinesis] counters [Temporal Collapse via Channeling]. 
Wraith,STRONG_AGAINST,Seven,1,[Telekinesis] counters [Storm Cloud via Channeling]. 
Wraith,STRONG_AGAINST,Warden,1,[Telekinesis] counters [Last Stand via Channeling]. 
Wraith,WEAK_AGAINST,Bebop,1,[Project Mind] is countered by [Sound Barrier via Barrier]. 
Wraith,WEAK_AGAINST,Haze,1,[Project Mind] is countered by [Voidstrike via Barrier]. 
Wraith,WEAK_AGAINST,Holliday,1,[Project Mind] is countered by [Crackshot via Teleport]. 
Wraith,WEAK_AGAINST,Kelvin,1,[Card Trick] is countered by [Ice Path via Movement Slow]. 
Wraith,WEAK_AGAINST,Lash,2,[Project Mind] is countered by [Grappling Whip via Teleport]. [Card Trick] is countered by [Blood Rush via Movement Slow]. 
Wraith,WEAK_AGAINST,Paige,1,[Card Trick] is countered by [Restoration Quill via Movement Slow]. 
Wraith,WEAK_AGAINST,Paradox,1,[Card Trick] is countered by [Rewind via Movement Slow]. 
Wraith,WEAK_AGAINST,Victor,1,[Card Trick] is countered by [Jumpstart via Movement Slow]. 
Wraith,WEAK_AGAINST,Vindicta,2,[Project Mind] is countered by [Ballistic Volley via Barrier]. [Project Mind] is countered by [Execution Shot via Barrier]. 
Wraith,WEAK_AGAINST,Viscous,1,[Card Trick] is countered by [The Cube via Movement Slow]. 
Wraith,WEAK_AGAINST,Warden,1,[Card Trick] is countered by [Willpower via Movement Slow]. 
Wraith,WEAK_AGAINST,Yamato,1,[Card Trick] is countered by [Storm's Reach via Movement Slow]. 
Yamato,EVEN_AGAINST,Abrams,0,No direct ability or mechanic counters found.
Yamato,EVEN_AGAINST,Calico,0,No direct ability or mechanic counters found.
Yamato,EVEN_AGAINST,Sinclair,0,No direct ability or mechanic counters found.
Yamato,STRONG_AGAINST,Billy,2,[Windguard] counters [Force Field via Projectile]. [Storm's Reach] counters [Bullet Storm via Damage Output Reduction]. 
Yamato,STRONG_AGAINST,Doorman,1,[Storm's Reach] counters [Call Bell via Movement Slow]. 
Yamato,STRONG_AGAINST,Drifter,2,[Windguard] counters [Warp Shot via Projectile]. [Windguard] counters [Ricochet Rhapsody via Projectile]. 
Yamato,STRONG_AGAINST,Dynamo,1,[Storm's Reach] counters [Kinetic Pulse via Movement Slow]. 
Yamato,STRONG_AGAINST,Grey Talon,1,[Storm's Reach] counters [Rain of Arrows via Movement Slow]. 
Yamato,STRONG_AGAINST,Haze,2,[Storm's Reach] counters [Smoke Bomb via Movement Slow]. [Storm's Reach] counters [Sleep Dagger via Movement Slow]. 
Yamato,STRONG_AGAINST,Holliday,1,[Storm's Reach] counters [Crackshot via Movement Slow]. 
Yamato,STRONG_AGAINST,Infernus,1,[Storm's Reach] counters [Blazing Advance via Movement Slow]. 
Yamato,STRONG_AGAINST,Ivy,1,[Storm's Reach] counters [Toxic Bolt via Movement Slow]. 
Yamato,STRONG_AGAINST,Kelvin,5,[Storm's Reach] counters [Frozen Shelter via Movement Slow]. [Storm's Reach] counters [Arctic Beam via Movement Slow]. [Storm's Reach] counters [Frost Grenade via Movement Slow]. [Storm's Reach] counters [Arctic Beam via Fire Rate Slow]. [Storm's Reach] counters [Frozen Shelter via Fire Rate Slow]. 
Yamato,STRONG_AGAINST,Lady Geist,1,[Storm's Reach] counters [Life Drain via Movement Slow]. 
Yamato,STRONG_AGAINST,McGinnis,3,[Storm's Reach] counters [Heavy Barrage via Movement Slow]. [Storm's Reach] counters [Mini Turret via Movement Slow]. [Storm's Reach] counters [Spectral Wall via Movement Slow]. 
Yamato,STRONG_AGAINST,Mina,1,[Storm's Reach] counters [Spectral Dagger via Movement Slow]. 
Yamato,STRONG_AGAINST,Mirage,2,[Windguard] counters [Holo Shot via Projectile]. [Storm's Reach] counters [Mirror Trap via Movement Slow]. 
Yamato,STRONG_AGAINST,Mo & Krill,1,[Storm's Reach] counters [Sand Blast via Damage Output Reduction]. 
Yamato,STRONG_AGAINST,Paige,2,[Windguard] counters [Guardian Page via Projectile]. [Storm's Reach] counters [Page Turner via Movement Slow]. 
Yamato,STRONG_AGAINST,Paradox,2,[Storm's Reach] counters [Chrono Burst via Movement Slow]. [Storm's Reach] counters [Event Horizon via Fire Rate Slow]. 
Yamato,STRONG_AGAINST,Pocket,2,[Storm's Reach] counters [Barrage via Movement Slow]. [Storm's Reach] counters [Enchanter's Satchel via Fire Rate Slow]. 
Yamato,STRONG_AGAINST,Seven,1,[Storm's Reach] counters [Lightning Ball via Movement Slow]. 
Yamato,STRONG_AGAINST,Shiv,1,[Storm's Reach] counters [Serrated Knives via Movement Slow]. 
Yamato,STRONG_AGAINST,Victor,1,[Storm's Reach] counters [Aura of Suffering via Movement Slow]. 
Yamato,STRONG_AGAINST,Vindicta,1,[Windguard] counters [Ballistic Volley via Projectile]. 
Yamato,STRONG_AGAINST,Viscous,2,[Storm's Reach] counters [Splatter via Movement Slow]. [Storm's Reach] counters [Puddle Punch via Movement Slow]. 
Yamato,STRONG_AGAINST,Vyper,1,[Storm's Reach] counters [Screwjab Dagger via Movement Slow]. 
Yamato,STRONG_AGAINST,Warden,2,[Storm's Reach] counters [Alchemical Flask via Movement Slow]. [Storm's Reach] counters [Alchemical Flask via Damage Output Reduction]. 
Yamato,STRONG_AGAINST,Wraith,1,[Storm's Reach] counters [Card Trick via Movement Slow]. 
Yamato,WEAK_AGAINST,Bebop,1,[Windguard] is countered by [Drop the Beat via Projectile]. 
Yamato,WEAK_AGAINST,Billy,1,[Windguard] is countered by [Force Field via Projectile]. 
Yamato,WEAK_AGAINST,Holliday,1,[Gale Step] is countered by [Crackshot via Dash]. 
Yamato,WEAK_AGAINST,Lash,1,[Gale Step] is countered by [Grappling Whip via Dash]. 
Yamato,WEAK_AGAINST,Paige,1,[Windguard] is countered by [Guardian Page via Projectile]. 
